area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1690,3.0,2.0,121.14678946823987
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Xeitaa ,1270,2.0,3.0,76.72231836377816
Super built-up  Area,19-Dec,Kanakapura,2 BHK,GoityEt,1013,2.0,1.0,68.88170015665898
Super built-up  Area,19-Jul,Kanakpura Road,2 BHK,Soazak ,1298,2.0,1.0,80.08143125989595
Built-up  Area,18-Dec,Electronic City,3 BHK,,1220,2.0,1.0,90.75264147073716
Built-up  Area,Ready To Move,Immadihalli,3 BHK,Niimet ,1370,2.0,0.0,97.88658854058123
Super built-up  Area,19-Mar,Hebbal,4 BHK,Raard B,2790,4.0,3.0,190.03463757515146
Super built-up  Area,Ready To Move,Sarjapur,2 BHK,Coa 3t ,1184,2.0,1.0,75.60153881860116
Carpet  Area,17-Dec,Avalahalli,4 BHK,Sohea A,2996,4.0,0.0,208.24714157934196
Super built-up  Area,19-Dec,Hennur Road,3 BHK,Maity W,1740,3.0,1.0,124.24104879249712
Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,920,2.0,2.0,68.03241504001498
Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Prlmsge,1352,3.0,1.0,99.08209646001376
Super built-up  Area,18-Apr,Jalahalli,2 BHK,Cuohahi,1313,2.0,2.0,79.54149657321906
Super built-up  Area,Ready To Move,Koramangala,2 BHK,K ncy R,1105,1.0,1.0,55.61844106556781
Plot  Area,Ready To Move,Jalahalli West,4 Bedroom,,2400,3.0,0.0,178.63240652037285
Built-up  Area,Ready To Move,Dodsworth Layout,4 Bedroom,Prleaou,8000,6.0,,435.85374422829364
Super built-up  Area,Ready To Move,Tumkur Road,2 BHK,Sahtsva,992,2.0,1.0,68.05645681220994
Super built-up  Area,Ready To Move,Gunjur,3 BHK,DSoodSh,1410,2.0,3.0,92.13553977133952
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1065,2.0,1.0,70.92515986672326
Super built-up  Area,18-May,Electronic City,2 BHK,Prarkun,1386,2.0,1.0,83.42963631223387
Super built-up  Area,Ready To Move,Mahaganapathy Nagar,3 BHK,Vaodak ,1815,3.0,2.0,126.05895223281749
Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1500,2.0,3.0,95.6722969618354
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1040,2.0,1.0,97.26847142628743
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,,1000,2.0,1.0,69.15868095295649
Built-up  Area,Ready To Move,Frazer Town,3 BHK,Maentr ,1610,3.0,1.0,123.06715771596436
Built-up  Area,18-Dec,Electronic City,2 BHK,,1140,2.0,1.0,77.69725819017307
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Bilya A,1521,3.0,3.0,113.37615119210474
Super built-up  Area,18-Apr,Whitefield,2 BHK,Asarqz ,1245,2.0,1.0,77.99867424771503
Super built-up  Area,Ready To Move,Telecom Layout,2 BHK,,1200,2.0,1.0,76.23029565246709
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Shxorm ,1195,2.0,2.0,74.90441492345778
Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1210,2.0,2.0,75.4938744552071
Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,Prhtsok,2059,4.0,1.0,153.6554990535195
Built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1500,3.0,2.0,117.61506026470984
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1166,2.0,2.0,73.76479316207579
Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,Dhncyud,1788,3.0,3.0,123.86853085724253
Super built-up  Area,18-Dec,Whitefield,4 BHK,Prtates,2830 - 2882,5.0,0.0,212.8950530559473
Super built-up  Area,Ready To Move,Nagondanahalli,3 BHK,Laavehr,1320,2.0,1.0,90.85757101769603
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2650,4.0,1.0,186.7918037156769
Super built-up  Area,Ready To Move,Nanjappa Garden,3 BHK,LiSkys ,2261,4.0,3.0,159.33476564422455
Plot  Area,Ready To Move,Padarayana Pura,7 Bedroom,,825,5.0,2.0,177.97238635518627
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1477,2.0,3.0,94.76845901315312
Super built-up  Area,18-Aug,Chandapura,3 BHK,SunceEs,1185,2.0,2.0,84.423041013526
Super built-up  Area,Ready To Move,Electronic City,3 BHK,Music C,1420,2.0,3.0,92.41855525858101
Built-up  Area,Ready To Move,Vyalikaval HBCS Layout,3 BHK,,1443,2.0,2.0,98.49650315824216
Super built-up  Area,Ready To Move,Singapura Village,2 BHK,Juoryma,1200,2.0,2.0,75.10090143404089
Plot  Area,Ready To Move,Raghuvanahalli,3 Bedroom,,1200,4.0,2.0,136.18386731816116
Built-up  Area,Ready To Move,2nd Phase JP Nagar,4 Bedroom,,1800,4.0,0.0,158.45324933360325
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1200,3.0,,121.56404486919327
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1893,4.0,2.0,146.00275268373423
Plot  Area,Ready To Move,West of Chord Road,5 Bedroom,,1320,4.0,1.0,161.8521360130507
Super built-up  Area,Ready To Move,NRI Layout,2 BHK,SandaSk,1101,2.0,1.0,72.33986274292161
Plot  Area,Ready To Move,BEML Layout,5 Bedroom,,4500,3.0,3.0,267.68015742123265
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,,2400,3.0,3.0,147.91847975261456
Super built-up  Area,Ready To Move,Hebbal,3 BHK,,1800,3.0,3.0,124.34009848264198
Built-up  Area,Ready To Move,Hormavu,2 BHK,ARaveSa,1205,2.0,2.0,79.23214614325195
Built-up  Area,Ready To Move,MLA Layout,2 BHK,CVncesh,1120,2.0,1.0,77.02126968176538
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,2.0,156.00706554063
Super built-up  Area,Ready To Move,Dollars Colony,4 BHK,,3070,5.0,1.0,220.175281490478
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,Pyodsre,1345,2.0,3.0,93.5159733323871
Super built-up  Area,Ready To Move,Vijayanagar,2 BHK,,904,2.0,1.0,64.59829422594728
Super built-up  Area,18-May,Kadugodi,2 BHK,Alestrb,1314,2.0,2.0,79.58079387533567
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,Bavasi ,1000,2.0,2.0,67.2414410107167
Plot  Area,Ready To Move,Laggere,3 Bedroom,,1600,2.0,0.0,120.40435483002136
Carpet  Area,Ready To Move,Chandapura,2 BHK,,1350,2.0,2.0,87.72457386442204
Built-up  Area,Ready To Move,Sompura,2 BHK,SSityri,1032,2.0,2.0,72.43371287707653
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,62.27975340106665
Plot  Area,17-Aug,Ardendale,4 Bedroom,,2000,4.0,1.0,178.66270234111855
Super built-up  Area,Ready To Move,Naidu Layout,2 BHK,,1150,2.0,2.0,73.13603632820985
Super built-up  Area,18-Jul,Rajaji Nagar,4 BHK,Puwerun,2438,4.0,1.0,180.22938836723506
Super built-up  Area,Ready To Move,Hebbal,3 BHK,Mahosya,1760,2.0,2.0,107.01898973058306
Super built-up  Area,Ready To Move,BTM Layout,3 BHK,DSitySe,1450,2.0,2.0,94.83682607443056
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,86.78087914052327
Super built-up  Area,Ready To Move,Haralur Road,3 BHK,,1950,3.0,2.0,131.36408801856132
Built-up  Area,Ready To Move,Hegde Nagar,4 Bedroom,Sotosty,3750,5.0,2.0,249.70281090998202
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,77.21272820538262
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,72.22197083657176
Super built-up  Area,18-Dec,Whitefield,2 BHK,Prtates,1216,2.0,1.0,76.85905248633303
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,BriumMi,1450,2.0,1.0,99.90097849148471
Built-up  Area,Ready To Move,Begur,3 BHK,Suhama ,1610,2.0,2.0,105.05915261171786
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1303,2.0,1.0,80.27791777047905
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,MSingco,1580,2.0,3.0,98.81608113116508
Super built-up  Area,Ready To Move,Muni reddy layout,6 BHK,,800,6.0,,168.80160901246373
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,69.15678127147532
Super built-up  Area,Ready To Move,Yelahanka,4 BHK,Leilo E,2850,4.0,1.0,194.6512641390011
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sriew L,1030,2.0,2.0,68.42036007421532
Super built-up  Area,Ready To Move,Electronic City,2 BHK,KBityo ,825,2.0,1.0,61.383849824809516
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1245,2.0,3.0,79.6746440094906
Super built-up  Area,Ready To Move,Kambipura,3 BHK,Prrtht ,1082,2.0,1.0,81.50481311394023
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Alestrb,1762,3.0,2.0,123.97619522063658
Plot  Area,19-Oct,Whitefield,4 Bedroom,NVaree ,3565,4.0,2.0,239.03358593520414
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,Ammesss,1058,2.0,2.0,69.52068453348072
Super built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,770,1.0,1.0,32.542245745265376
Built-up  Area,Ready To Move,Aga Abbas Ali Road,3 BHK,Adntslo,2800,3.0,3.0,167.5721587978909
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Arenta ,1878,3.0,2.0,128.53468226616462
Super built-up  Area,Ready To Move,Yellappa Chetty Layout,3 BHK,HMlusad,2630,3.0,3.0,156.9568592394374
Super built-up  Area,18-Jun,Balagere,2 BHK,Soresea,1012,2.0,1.0,68.84240285454234
Super built-up  Area,18-Nov,Thanisandra,4 BHK,Bhe 2ko,2259,,,105.04150926322316
Plot  Area,Ready To Move,Vishwapriya Layout,8 Bedroom,,2030,10.0,3.0,318.5008947276242
Super built-up  Area,Ready To Move,Vishwapriya Layout,1 BHK,Prodsth,625,1.0,1.0,26.844136938355334
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1550,3.0,3.0,114.51577295348675
Plot  Area,Ready To Move,BEL Road,2 Bedroom,,2400,3.0,2.0,156.5504198610516
Plot  Area,Immediate Possession,Hosa Road,,MSodsGr,600 - 4000,,,104.24364542878105
Super built-up  Area,20-Dec,Tumkur Road,2 BHK,Sapus S,1246,2.0,1.0,78.03797154983165
Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Pu270a ,1659,3.0,2.0,119.92857310262463
Super built-up  Area,Ready To Move,near ullas theater,4 BHK,,2600,3.0,3.0,165.68953928717318
Super built-up  Area,19-Mar,Hennur Road,3 BHK,Puachal,1804,4.0,2.0,142.50529279535496
Built-up  Area,Ready To Move,Nagawara Junction,2 BHK,,1025,2.0,2.0,72.15863176226017
Plot  Area,Ready To Move,Vishwanatha Nagenahalli,3 Bedroom,,600,3.0,2.0,95.7268751623683
Super built-up  Area,Ready To Move,Garebhavipalya,2 BHK,Centss ,1145,2.0,2.0,72.93954981762673
Built-up  Area,Ready To Move,Nagavara,4 BHK,YMarlti,3650,4.0,3.0,227.7650755940734
Super built-up  Area,Ready To Move,Lake City,2 BHK,Prdenth,810,2.0,1.0,60.904347826984925
Built-up  Area,18-Aug,Yeshwanthpur,3 BHK,Aroomba,1334,2.0,3.0,93.08370300910428
Super built-up  Area,Ready To Move,Shikaripalya,2 BHK,GKowsea,1105,2.0,2.0,71.3676577329619
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1375,2.0,2.0,91.88952841568398
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,SosonGa,1500,3.0,3.0,112.5509078476557
Super built-up  Area,Ready To Move,Narayanaghatta,2 BHK,,941,2.0,1.0,66.05229440426226
Super built-up  Area,Ready To Move,Garudachar Palya,2 BHK,,1290,2.0,3.0,77.50826440611058
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,995,2.0,2.0,67.0449545001336
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,VRngsKi,1100,2.0,1.0,72.300565440805
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,975,2.0,1.0,67.38840267622737
Built-up  Area,Ready To Move,Thanisandra,2 BHK,G conTh,1200,2.0,3.0,77.90626541424265
Plot  Area,Ready To Move,Subbannaiah Palya,4 Bedroom,,1200,4.0,1.0,147.22486064782177
Super built-up  Area,18-Mar,9th Phase JP Nagar,3 BHK,HMigond,1741,3.0,2.0,123.15095187618755
Super built-up  Area,Ready To Move,Arehalli,3 BHK,,1229,3.0,1.0,104.16012741090381
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NDpalSe,1146,2.0,3.0,71.84945290131716
Super built-up  Area,Ready To Move,Sarakki Nagar,4 BHK,Sowerew,3124,6.0,3.0,236.91715825374342
Super built-up  Area,18-May,Ramagondanahalli,2 BHK,ViistLa,1151,2.0,2.0,73.17533363032646
Plot  Area,Ready To Move,Kumaraswami Layout,5 Bedroom,,1000,5.0,3.0,163.8968217846999
Super built-up  Area,Ready To Move,Varthur,2 BHK,Soamsay,1205,2.0,1.0,76.4267821630502
Super built-up  Area,Ready To Move,Kallumantapa,2 BHK,SozonHo,1200,2.0,2.0,75.10090143404089
Built-up  Area,18-May,Sarjapur  Road,4 Bedroom,Cetattu,3307 - 3464,6.0,0.0,254.51634361114634
Super built-up  Area,Ready To Move,Kundalahalli,3 BHK,Dieldli,1724,3.0,1.0,123.61229195863119
Super built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1500,2.0,1.0,97.9310853986878
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,0.0,72.64401361689877
Plot  Area,Ready To Move,Reliable Woods Layout,5 Bedroom,,640,6.0,2.0,167.75779812696283
Plot  Area,Ready To Move,Babusapalaya,4 Bedroom,,5060,5.0,2.0,314.6616634853728
Super built-up  Area,18-May,Kurudusonnenahalli,2 BHK,,1265,2.0,,79.91401450847366
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,,1691,3.0,2.0,121.1860867703565
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Puestol,1843,3.0,2.0,127.15927669208288
Super built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,,1195,2.0,2.0,74.90441492345778
Built-up  Area,Ready To Move,KR Puram,2 BHK,,765,2.0,1.0,63.07072743036493
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,121.53976248940609
Super built-up  Area,Ready To Move,Ardendale,3 BHK,SoystAm,1777.26,3.0,2.0,124.57587205093623
Super built-up  Area,Ready To Move,Kodigehaali,3 BHK,Leeno S,2250,3.0,2.0,143.1532786535476
Super built-up  Area,Ready To Move,Kadugodi,2 BHK,,660,1.0,1.0,38.131141623671496
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,PaaraSa,1066,3.0,3.0,86.37212534162136
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1290,2.0,1.0,79.76705284296298
Super built-up  Area,Ready To Move,Sector 6 HSR Layout,2 BHK,Vaensnh,1082,2.0,1.0,71.59321400270582
Super built-up  Area,Ready To Move,Chikkadunnasandra,3 BHK,Kr 10Ca,1397,2.0,,95.01285749910204
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Ceiti I,1891,3.0,1.0,130.17494141210688
Super built-up  Area,Ready To Move,East Colony,1 BHK,,600,1.0,1.0,25.861704385439808
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Prventh,1007,2.0,1.0,68.64591634395924
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,940,2.0,1.0,69.9477553007736
Super built-up  Area,21-Jun,Vijayanagar,1 BHK,Saahaat,492,1.0,0.0,22.74698997527092
Super built-up  Area,Ready To Move,Anekal,1 BHK,,600,2.0,1.0,42.7403152712601
Super built-up  Area,19-Dec,Thanisandra main road,3 BHK,,3144,3.0,1.0,179.41446096423294
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Aklia R,1124,2.0,1.0,73.24370069160389
Plot  Area,Ready To Move,9th Phase JP Nagar,2 Bedroom,,1200,2.0,1.0,93.64444065371237
Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,3.0,0.0,121.56404486919327
Plot  Area,Ready To Move,Vyalikaval,4 Bedroom,,960,4.0,0.0,138.92290235825897
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1350,2.0,2.0,90.90709586276846
Plot  Area,Ready To Move,Horamavu Banaswadi,10 Bedroom,,1000,10.0,,301.23605442525206
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1212,2.0,2.0,75.57246905944035
Built-up  Area,Ready To Move,KR Layout,1 BHK,,1050,1.0,1.0,47.480248536547194
Built-up  Area,Ready To Move,Nagarathpet,4 BHK,,1200,2.0,1.0,99.9882520735639
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,,1205,2.0,1.0,86.33838127428461
Built-up  Area,Ready To Move,Battarahalli,5 Bedroom,,1700,4.0,1.0,163.30572401474936
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,Jaood G,925,2.0,1.0,65.42353757039632
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1080,2.0,1.0,71.51461939847258
Plot  Area,Ready To Move, Devarachikkanahalli,6 Bedroom,,1500,5.0,1.0,195.7158603910972
Plot  Area,Ready To Move,HRBR Layout,7 Bedroom,,1200,4.0,2.0,175.83026376309886
Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,Brods W,1252,2.0,1.0,88.1853544737658
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,126.98905249535596
Super built-up  Area,19-Nov,Sarjapur  Road,3 BHK,AsastDe,1157,2.0,1.0,84.45211077268681
Built-up  Area,Ready To Move,Bellandur,3 BHK,AkonyHa,1435,3.0,2.0,115.06073562712949
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,1.0,69.74624080322464
Plot  Area,Ready To Move,Hebbal,6 Bedroom,,1200,6.0,2.0,199.675886423505
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Gantspa,1150,2.0,2.0,73.13603632820985
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,Sahtsva,1354,3.0,1.0,109.07229017548143
Super built-up  Area,18-May,Hosakerehalli,2 BHK,SoageHe,1304,2.0,3.0,78.05842663574327
Built-up  Area,Ready To Move,Srinagar,1 Bedroom,,300,1.0,0.0,19.136666167507656
Super built-up  Area,18-Apr,Munnekollal,2 BHK,Sadhii ,1071,2.0,2.0,70.03154946099679
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3526,4.0,3.0,220.72606463326628
Super built-up  Area,18-May,Singasandra,3 BHK,,1364,2.0,3.0,90.32786387397496
Super built-up  Area,Ready To Move,Kodigehaali,2 BHK,Shyas S,1035,2.0,2.0,68.61684658479844
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,Puion M,720,1.0,1.0,44.42373794929671
Plot  Area,Ready To Move,Whitefield,3 Bedroom,Prrry M,1900,3.0,2.0,146.81336791397555
Super built-up  Area,Ready To Move,Bellandur,2 BHK,Mancyes,1030,2.0,1.0,69.54975429264152
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,SGiewll,1750,3.0,3.0,122.37523337681094
Plot  Area,Ready To Move,Hennur Bande,1 Bedroom,,1200,1.0,0.0,67.98362487508385
Super built-up  Area,Ready To Move,HSR Layout,3 BHK,NRosete,1406,3.0,2.0,109.98635566711953
Built-up  Area,17-Nov,Hormavu,3 Bedroom,Prageta,2400,3.0,0.0,155.2414206065211
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,144.75546655895815
Plot  Area,Ready To Move,Nisarga Layout,4 Bedroom,,1200,5.0,,165.23286575206828
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,NCensun,1000,2.0,2.0,71.17619920934466
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1100,2.0,1.0,72.300565440805
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Saacesa,2800,4.0,3.0,207.84175559756292
Built-up  Area,Ready To Move,Nagavara,3 Bedroom,,1800,3.0,,131.66303933654854
Super built-up  Area,Ready To Move,#NAME?,3 BHK,,1600,2.0,1.0,101.8608156103499
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Maeeker,960,2.0,2.0,69.60430712467982
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,76.11240374611722
Super built-up  Area,Ready To Move,Hoodi,3 BHK,Keers S,1802,3.0,2.0,125.54808730530142
Super built-up  Area,18-Jan,BTM 1st Stage,3 BHK,,1300,3.0,2.0,105.8208416427577
Super built-up  Area,18-Apr,Electronics City Phase 1,3 BHK,Unrtswo,1920,3.0,,132.4439573919151
Built-up  Area,Ready To Move,2nd Block Hbr Layout,3 BHK,,1789,3.0,3.0,127.8425863579871
Super built-up  Area,21-Jan,Mysore Road,3 BHK,PrntaEn,1620,3.0,1.0,119.52537253850261
Built-up  Area,Ready To Move,Karuna Nagar,3 BHK,AjityIn,1697,3.0,2.0,125.35662878168418
Built-up  Area,Ready To Move,Vidyaranyapura,3 Bedroom,,2400,3.0,1.0,154.1120263880949
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,115.87250611180058
Built-up  Area,Ready To Move,Hagadur,2 BHK,SSoraba,1100,2.0,2.0,75.10592942100675
Plot  Area,Ready To Move,Moodalapalya,6 Bedroom,,760,6.0,0.0,184.64386192904416
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,SJarkte,1655,2.0,1.0,104.02216722676405
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Sraveha,985,2.0,2.0,66.65198147896739
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,1200,2.0,3.0,77.90626541424265
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Srentan,1000,2.0,2.0,67.2414410107167
Super built-up  Area,19-Dec,Anjanapura,2 BHK,DSapeto,830,1.0,1.0,44.81168298349705
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,81.22973199912389
Plot  Area,Ready To Move,Anjanapura,4 Bedroom,,600,4.0,1.0,123.6464793778492
Built-up  Area,18-Dec,"Bellandur, ",3 BHK,,2000,3.0,2.0,137.26371132302032
Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1297,2.0,2.0,78.91273973935313
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PueraRi,1725,3.0,3.0,121.39280082389541
Plot  Area,Ready To Move,BEML Layout,4 Bedroom,,1200,5.0,,165.23286575206828
Built-up  Area,Ready To Move,Ulsoor,3 BHK,Abialri,2000,2.0,1.0,121.51449465562624
Super built-up  Area,Ready To Move,Ashwath Nagar,2 BHK,Raeusiy,1230,2.0,3.0,75.15042627911333
Built-up  Area,Ready To Move,Munivenkatppa Layout,2 BHK,VancyRe,1249,3.0,3.0,96.71044410377736
Super built-up  Area,Ready To Move,Hosur Road,4 BHK,Saageat,2870,4.0,2.0,194.3078159629073
Super built-up  Area,Ready To Move,Yelachenahalli,2 BHK,,1400,2.0,2.0,82.96036185736509
Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,76.8197551842164
Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,SNdri N,1245,2.0,1.0,77.99867424771503
Plot  Area,Ready To Move,Hebbal,3 Bedroom,,2047,3.0,1.0,153.71946554354503
Super built-up  Area,Ready To Move,Volagerekallahalli,3 BHK,SothaCh,1271,2.0,1.0,88.9320032139816
Built-up  Area,Ready To Move,Anekal,10 Bedroom,,1280,7.0,1.0,246.99468533940154
Super built-up  Area,21-Dec,Electronic City,3 BHK,,1500,3.0,1.0,114.69973875058338
Built-up  Area,19-Dec,Gottigere,4 Bedroom,Rarkkod,2563 - 3914,,,147.46797488508136
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Nazea B,4000,5.0,2.0,273.00652324175456
Plot  Area,18-Jun,Whitefield,2 Bedroom,,1200,2.0,1.0,93.64444065371237
Super built-up  Area,Ready To Move,Hebbal,4 BHK,Mahosya,3000,4.0,0.0,201.67525367492044
Super built-up  Area,18-Jun,Raja Rajeshwari Nagar,2 BHK,Prllsan,1360,2.0,1.0,82.51786399112645
Plot  Area,18-Dec,Bannerghatta Road,3 Bedroom,Putere ,1500,3.0,1.0,132.22384128575337
Super built-up  Area,Ready To Move,Marathahalli,4 BHK,Prionad,2524,5.0,2.0,197.58956031637678
Super built-up  Area,Ready To Move,Jnanabharathi Layout,9 BHK,,600,9.0,1.0,240.18338436187753
Super built-up  Area,Ready To Move,Hormavu,3 BHK,NStusD ,1520,3.0,3.0,113.33685388998812
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Eladero,1245,2.0,1.0,77.99867424771503
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1265,2.0,2.0,77.65522607162126
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,SrntsRV,900,2.0,1.0,65.2289507412944
Super built-up  Area,Ready To Move,Whitefield,2 BHK,MKensi ,1225,2.0,2.0,76.08333398695642
Built-up  Area,Ready To Move,KAS Officers Colony,3 BHK,,2200,3.0,2.0,145.12317174634452
Built-up  Area,18-Dec,Huskur,3 BHK,,1320,2.0,1.0,94.79232921632398
Plot  Area,Ready To Move,Santosh Nagar,4 Bedroom,,1600,5.0,1.0,179.82239238029047
Plot  Area,Ready To Move,Thanisandra,5 Bedroom,,800,5.0,3.0,156.0373613613757
Plot  Area,Ready To Move,4th Block Koramangala,3 Bedroom,,1365,3.0,2.0,125.78931128158334
Built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,,1168,2.0,2.0,87.68974507617139
Plot  Area,Ready To Move,Sidedahalli,2 Bedroom,,1500,2.0,0.0,106.56302550712485
Plot  Area,Ready To Move,Inasappa Layout,4 Bedroom,,1000,4.0,2.0,138.2360060060714
Built-up  Area,Ready To Move,Lottegolla Halli,3 Bedroom,,3000,2.0,1.0,160.8117967722472
Plot  Area,17-Dec,GKW Layout,4 Bedroom,,1350,4.0,2.0,151.99006174688873
Plot  Area,Ready To Move,Ganga Nagar,6 Bedroom,,1700,6.0,2.0,219.32453748181547
Plot  Area,16-Apr,Basaveshwara Nagar,4 Bedroom,,2000,4.0,0.0,179.79209655954475
Built-up  Area,Ready To Move,Yelahanka,5 Bedroom,,1800,3.0,2.0,149.22744912216496
Built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1290,2.0,1.0,93.61341015282535
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1094,2.0,2.0,70.93538740967907
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1262,2.0,1.0,88.57832749493201
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1888,4.0,2.0,145.8062661731511
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Vasta C,1390,2.0,2.0,96.41374614606126
