area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Shxorm ,1195,2.0,2.0,66.4951171875
Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1210,2.0,2.0,41.65625
Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,Prhtsok,2059,4.0,1.0,196.046875
Built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1500,3.0,2.0,123.5166015625
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1166,2.0,2.0,59.87890625
Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,Dhncyud,1788,3.0,3.0,112.056640625
Super built-up  Area,18-Dec,Whitefield,4 BHK,Prtates,2830 - 2882,5.0,0.0,222.640625
Super built-up  Area,Ready To Move,Nagondanahalli,3 BHK,Laavehr,1320,2.0,1.0,36.021484375
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2650,4.0,1.0,171.7548828125
Super built-up  Area,Ready To Move,Nanjappa Garden,3 BHK,LiSkys ,2261,4.0,3.0,123.06640625
Plot  Area,Ready To Move,Padarayana Pura,7 Bedroom,,825,5.0,2.0,403758164945.8076
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1477,2.0,3.0,59.392578125
Super built-up  Area,18-Aug,Chandapura,3 BHK,SunceEs,1185,2.0,2.0,33.5908203125
Super built-up  Area,Ready To Move,Electronic City,3 BHK,Music C,1420,2.0,3.0,58.2080078125
Built-up  Area,Ready To Move,Vyalikaval HBCS Layout,3 BHK,,1443,2.0,2.0,403758165049.4297
Super built-up  Area,Ready To Move,Singapura Village,2 BHK,Juoryma,1200,2.0,2.0,24.0556640625
Plot  Area,Ready To Move,Raghuvanahalli,3 Bedroom,,1200,4.0,2.0,319.0771484375
Built-up  Area,Ready To Move,2nd Phase JP Nagar,4 Bedroom,,1800,4.0,0.0,164.6767578125
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1200,3.0,,167.833984375
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1893,4.0,2.0,128.7158203125
Plot  Area,Ready To Move,West of Chord Road,5 Bedroom,,1320,4.0,1.0,206.5068359375
Super built-up  Area,Ready To Move,NRI Layout,2 BHK,SandaSk,1101,2.0,1.0,20.48828125
Plot  Area,Ready To Move,BEML Layout,5 Bedroom,,4500,3.0,3.0,308.7138671875
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,,2400,3.0,3.0,136.24609375
Super built-up  Area,Ready To Move,Hebbal,3 BHK,,1800,3.0,3.0,144.873046875
Built-up  Area,Ready To Move,Hormavu,2 BHK,ARaveSa,1205,2.0,2.0,47.134765625
Built-up  Area,Ready To Move,MLA Layout,2 BHK,CVncesh,1120,2.0,1.0,43.0771484375
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,2.0,213.3173828125
Super built-up  Area,Ready To Move,Dollars Colony,4 BHK,,3070,5.0,1.0,749.2841796875
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,Pyodsre,1345,2.0,3.0,71.91015625
Super built-up  Area,Ready To Move,Vijayanagar,2 BHK,,904,2.0,1.0,64.97265625
Super built-up  Area,18-May,Kadugodi,2 BHK,Alestrb,1314,2.0,2.0,47.947265625
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,Bavasi ,1000,2.0,2.0,33.6201171875
Plot  Area,Ready To Move,Laggere,3 Bedroom,,1600,2.0,0.0,93.06640625
Carpet  Area,Ready To Move,Chandapura,2 BHK,,1350,2.0,2.0,53.384765625
Built-up  Area,Ready To Move,Sompura,2 BHK,SSityri,1032,2.0,2.0,32.79296875
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,35.046875
Plot  Area,17-Aug,Ardendale,4 Bedroom,,2000,4.0,1.0,214.7099609375
Super built-up  Area,Ready To Move,Naidu Layout,2 BHK,,1150,2.0,2.0,44.978515625
Super built-up  Area,18-Jul,Rajaji Nagar,4 BHK,Puwerun,2438,4.0,1.0,342.794921875
Super built-up  Area,Ready To Move,Hebbal,3 BHK,Mahosya,1760,2.0,2.0,122.1953125
Super built-up  Area,Ready To Move,BTM Layout,3 BHK,DSitySe,1450,2.0,2.0,77.103515625
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,47.4580078125
Super built-up  Area,Ready To Move,Haralur Road,3 BHK,,1950,3.0,2.0,115.88671875
Built-up  Area,Ready To Move,Hegde Nagar,4 Bedroom,Sotosty,3750,5.0,2.0,252.1982421875
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,62.0126953125
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,54.0107421875
Super built-up  Area,18-Dec,Whitefield,2 BHK,Prtates,1216,2.0,1.0,74.828125
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,BriumMi,1450,2.0,1.0,81.96484375
Built-up  Area,Ready To Move,Begur,3 BHK,Suhama ,1610,2.0,2.0,51.3896484375
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1303,2.0,1.0,79.158203125
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,MSingco,1580,2.0,3.0,56.388671875
Super built-up  Area,Ready To Move,Muni reddy layout,6 BHK,,800,6.0,,403758164988.02637
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,37.2099609375
Super built-up  Area,Ready To Move,Yelahanka,4 BHK,Leilo E,2850,4.0,1.0,166.54296875
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sriew L,1030,2.0,2.0,60.806640625
Super built-up  Area,Ready To Move,Electronic City,2 BHK,KBityo ,825,2.0,1.0,36.4287109375
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1245,2.0,3.0,70.5048828125
Super built-up  Area,Ready To Move,Kambipura,3 BHK,Prrtht ,1082,2.0,1.0,49.34765625
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Alestrb,1762,3.0,2.0,90.9931640625
Plot  Area,19-Oct,Whitefield,4 Bedroom,NVaree ,3565,4.0,2.0,299.72265625
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,Ammesss,1058,2.0,2.0,55.4765625
Super built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,770,1.0,1.0,56.203125
Built-up  Area,Ready To Move,Aga Abbas Ali Road,3 BHK,Adntslo,2800,3.0,3.0,2917376866025.344
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Arenta ,1878,3.0,2.0,125.662109375
Super built-up  Area,Ready To Move,Yellappa Chetty Layout,3 BHK,HMlusad,2630,3.0,3.0,403758164971.61816
Super built-up  Area,18-Jun,Balagere,2 BHK,Soresea,1012,2.0,1.0,66.1640625
Super built-up  Area,18-Nov,Thanisandra,4 BHK,Bhe 2ko,2259,,,62.283203125
Plot  Area,Ready To Move,Vishwapriya Layout,8 Bedroom,,2030,10.0,3.0,302.96484375
Super built-up  Area,Ready To Move,Vishwapriya Layout,1 BHK,Prodsth,625,1.0,1.0,27.5517578125
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1550,3.0,3.0,90.0673828125
Plot  Area,Ready To Move,BEL Road,2 Bedroom,,2400,3.0,2.0,403.3623046875
Plot  Area,Immediate Possession,Hosa Road,,MSodsGr,600 - 4000,,,136.0400390625
Super built-up  Area,20-Dec,Tumkur Road,2 BHK,Sapus S,1246,2.0,1.0,64.6669921875
Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Pu270a ,1659,3.0,2.0,107.7841796875
Super built-up  Area,Ready To Move,near ullas theater,4 BHK,,2600,3.0,3.0,403758164974.92285
Super built-up  Area,19-Mar,Hennur Road,3 BHK,Puachal,1804,4.0,2.0,140.5947265625
Built-up  Area,Ready To Move,Nagawara Junction,2 BHK,,1025,2.0,2.0,66.1357421875
Plot  Area,Ready To Move,Vishwanatha Nagenahalli,3 Bedroom,,600,3.0,2.0,93.439453125
Super built-up  Area,Ready To Move,Garebhavipalya,2 BHK,Centss ,1145,2.0,2.0,48.2548828125
Built-up  Area,Ready To Move,Nagavara,4 BHK,YMarlti,3650,4.0,3.0,223.7861328125
Super built-up  Area,Ready To Move,Lake City,2 BHK,Prdenth,810,2.0,1.0,38.64453125
Built-up  Area,18-Aug,Yeshwanthpur,3 BHK,Aroomba,1334,2.0,3.0,73.814453125
Super built-up  Area,Ready To Move,Shikaripalya,2 BHK,GKowsea,1105,2.0,2.0,34.2197265625
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1375,2.0,2.0,60.875
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,SosonGa,1500,3.0,3.0,93.27734375
Super built-up  Area,Ready To Move,Narayanaghatta,2 BHK,,941,2.0,1.0,403758165069.4707
Super built-up  Area,Ready To Move,Garudachar Palya,2 BHK,,1290,2.0,3.0,68.681640625
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,995,2.0,2.0,60.765625
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,VRngsKi,1100,2.0,1.0,40.982421875
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,975,2.0,1.0,27.8525390625
Built-up  Area,Ready To Move,Thanisandra,2 BHK,G conTh,1200,2.0,3.0,54.0712890625
Plot  Area,Ready To Move,Subbannaiah Palya,4 Bedroom,,1200,4.0,1.0,135.3955078125
Super built-up  Area,18-Mar,9th Phase JP Nagar,3 BHK,HMigond,1741,3.0,2.0,91.0322265625
Super built-up  Area,Ready To Move,Arehalli,3 BHK,,1229,3.0,1.0,80.9296875
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NDpalSe,1146,2.0,3.0,54.30859375
Super built-up  Area,Ready To Move,Sarakki Nagar,4 BHK,Sowerew,3124,6.0,3.0,317.271484375
Super built-up  Area,18-May,Ramagondanahalli,2 BHK,ViistLa,1151,2.0,2.0,86.765625
Plot  Area,Ready To Move,Kumaraswami Layout,5 Bedroom,,1000,5.0,3.0,166.5947265625
Super built-up  Area,Ready To Move,Varthur,2 BHK,Soamsay,1205,2.0,1.0,48.9716796875
Super built-up  Area,Ready To Move,Kallumantapa,2 BHK,SozonHo,1200,2.0,2.0,58.1845703125
Built-up  Area,18-May,Sarjapur  Road,4 Bedroom,Cetattu,3307 - 3464,6.0,0.0,270.8271484375
Super built-up  Area,Ready To Move,Kundalahalli,3 BHK,Dieldli,1724,3.0,1.0,137.607421875
Super built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1500,2.0,1.0,101.17578125
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,0.0,66.240234375
Plot  Area,Ready To Move,Reliable Woods Layout,5 Bedroom,,640,6.0,2.0,186.6640625
Plot  Area,Ready To Move,Babusapalaya,4 Bedroom,,5060,5.0,2.0,364.494140625
Super built-up  Area,18-May,Kurudusonnenahalli,2 BHK,,1265,2.0,,403758165051.2998
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,,1691,3.0,2.0,117.3837890625
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Puestol,1843,3.0,2.0,106.7431640625
Super built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,,1195,2.0,2.0,80.8759765625
Built-up  Area,Ready To Move,KR Puram,2 BHK,,765,2.0,1.0,21.0498046875
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,101.94921875
Super built-up  Area,Ready To Move,Ardendale,3 BHK,SoystAm,1777.26,3.0,2.0,108.7685546875
Super built-up  Area,Ready To Move,Kodigehaali,3 BHK,Leeno S,2250,3.0,2.0,125.9482421875
Super built-up  Area,Ready To Move,Kadugodi,2 BHK,,660,1.0,1.0,4.357421875
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,PaaraSa,1066,3.0,3.0,285.662109375
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1290,2.0,1.0,94.2802734375
Super built-up  Area,Ready To Move,Sector 6 HSR Layout,2 BHK,Vaensnh,1082,2.0,1.0,279.904296875
Super built-up  Area,Ready To Move,Chikkadunnasandra,3 BHK,Kr 10Ca,1397,2.0,,48.6396484375
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Ceiti I,1891,3.0,1.0,127.9658203125
Super built-up  Area,Ready To Move,East Colony,1 BHK,,600,1.0,1.0,119053059751.61133
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Prventh,1007,2.0,1.0,28.564453125
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,940,2.0,1.0,42.681640625
Super built-up  Area,21-Jun,Vijayanagar,1 BHK,Saahaat,492,1.0,0.0,26.201171875
Super built-up  Area,Ready To Move,Anekal,1 BHK,,600,2.0,1.0,4.7587890625
Super built-up  Area,19-Dec,Thanisandra main road,3 BHK,,3144,3.0,1.0,470.4267578125
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Aklia R,1124,2.0,1.0,46.013671875
Plot  Area,Ready To Move,9th Phase JP Nagar,2 Bedroom,,1200,2.0,1.0,117.2666015625
Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,3.0,0.0,103.970703125
Plot  Area,Ready To Move,Vyalikaval,4 Bedroom,,960,4.0,0.0,143.4326171875
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1350,2.0,2.0,41.87109375
Plot  Area,Ready To Move,Horamavu Banaswadi,10 Bedroom,,1000,10.0,,275.2265625
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1212,2.0,2.0,58.84765625
Built-up  Area,Ready To Move,KR Layout,1 BHK,,1050,1.0,1.0,148.8603515625
Built-up  Area,Ready To Move,Nagarathpet,4 BHK,,1200,2.0,1.0,403758165060.4746
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,,1205,2.0,1.0,67.8779296875
Built-up  Area,Ready To Move,Battarahalli,5 Bedroom,,1700,4.0,1.0,101.9013671875
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,Jaood G,925,2.0,1.0,23.1982421875
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1080,2.0,1.0,46.396484375
Plot  Area,Ready To Move, Devarachikkanahalli,6 Bedroom,,1500,5.0,1.0,195.578125
Plot  Area,Ready To Move,HRBR Layout,7 Bedroom,,1200,4.0,2.0,201.54296875
Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,Brods W,1252,2.0,1.0,45.669921875
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,138.51171875
Super built-up  Area,19-Nov,Sarjapur  Road,3 BHK,AsastDe,1157,2.0,1.0,69.2626953125
Built-up  Area,Ready To Move,Bellandur,3 BHK,AkonyHa,1435,3.0,2.0,95.73046875
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,1.0,37.056640625
Plot  Area,Ready To Move,Hebbal,6 Bedroom,,1200,6.0,2.0,253.9716796875
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Gantspa,1150,2.0,2.0,37.8505859375
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,Sahtsva,1354,3.0,1.0,91.306640625
Super built-up  Area,18-May,Hosakerehalli,2 BHK,SoageHe,1304,2.0,3.0,93.4892578125
Built-up  Area,Ready To Move,Srinagar,1 Bedroom,,300,1.0,0.0,3.3466796875
Super built-up  Area,18-Apr,Munnekollal,2 BHK,Sadhii ,1071,2.0,2.0,13.7861328125
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3526,4.0,3.0,390.220703125
Super built-up  Area,18-May,Singasandra,3 BHK,,1364,2.0,3.0,44.6923828125
Super built-up  Area,Ready To Move,Kodigehaali,2 BHK,Shyas S,1035,2.0,2.0,45.8935546875
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,Puion M,720,1.0,1.0,23.2060546875
Plot  Area,Ready To Move,Whitefield,3 Bedroom,Prrry M,1900,3.0,2.0,197.953125
Super built-up  Area,Ready To Move,Bellandur,2 BHK,Mancyes,1030,2.0,1.0,57.0849609375
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,SGiewll,1750,3.0,3.0,87.337890625
Plot  Area,Ready To Move,Hennur Bande,1 Bedroom,,1200,1.0,0.0,92.3125
Super built-up  Area,Ready To Move,HSR Layout,3 BHK,NRosete,1406,3.0,2.0,93.6962890625
Built-up  Area,17-Nov,Hormavu,3 Bedroom,Prageta,2400,3.0,0.0,131.298828125
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,126.0341796875
Plot  Area,Ready To Move,Nisarga Layout,4 Bedroom,,1200,5.0,,403758164917.0654
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,NCensun,1000,2.0,2.0,59.6572265625
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1100,2.0,1.0,44.85546875
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Saacesa,2800,4.0,3.0,259.41015625
Built-up  Area,Ready To Move,Nagavara,3 Bedroom,,1800,3.0,,120.701171875
Super built-up  Area,Ready To Move,#NAME?,3 BHK,,1600,2.0,1.0,1468028428528.746
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Maeeker,960,2.0,2.0,38.099609375
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,74.04296875
Super built-up  Area,Ready To Move,Hoodi,3 BHK,Keers S,1802,3.0,2.0,107.5791015625
Super built-up  Area,18-Jan,BTM 1st Stage,3 BHK,,1300,3.0,2.0,69.31640625
Super built-up  Area,18-Apr,Electronics City Phase 1,3 BHK,Unrtswo,1920,3.0,,113.7216796875
Built-up  Area,Ready To Move,2nd Block Hbr Layout,3 BHK,,1789,3.0,3.0,21.3525390625
Super built-up  Area,21-Jan,Mysore Road,3 BHK,PrntaEn,1620,3.0,1.0,100.44140625
Built-up  Area,Ready To Move,Karuna Nagar,3 BHK,AjityIn,1697,3.0,2.0,117.7236328125
Built-up  Area,Ready To Move,Vidyaranyapura,3 Bedroom,,2400,3.0,1.0,102.572265625
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,288.1171875
Built-up  Area,Ready To Move,Hagadur,2 BHK,SSoraba,1100,2.0,2.0,46.98828125
Plot  Area,Ready To Move,Moodalapalya,6 Bedroom,,760,6.0,0.0,155.435546875
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,SJarkte,1655,2.0,1.0,99.568359375
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Sraveha,985,2.0,2.0,36.76953125
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,1200,2.0,3.0,37.939453125
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Srentan,1000,2.0,2.0,35.54296875
Super built-up  Area,19-Dec,Anjanapura,2 BHK,DSapeto,830,1.0,1.0,6.5595703125
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,44.287109375
Plot  Area,Ready To Move,Anjanapura,4 Bedroom,,600,4.0,1.0,119.712890625
Built-up  Area,18-Dec,"Bellandur, ",3 BHK,,2000,3.0,2.0,131.35546875
Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1297,2.0,2.0,79.69140625
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PueraRi,1725,3.0,3.0,105.7421875
Plot  Area,Ready To Move,BEML Layout,4 Bedroom,,1200,5.0,,205.5185546875
Built-up  Area,Ready To Move,Ulsoor,3 BHK,Abialri,2000,2.0,1.0,118.6826171875
Super built-up  Area,Ready To Move,Ashwath Nagar,2 BHK,Raeusiy,1230,2.0,3.0,53.689453125
Built-up  Area,Ready To Move,Munivenkatppa Layout,2 BHK,VancyRe,1249,3.0,3.0,155.8154296875
Super built-up  Area,Ready To Move,Hosur Road,4 BHK,Saageat,2870,4.0,2.0,183.43359375
Super built-up  Area,Ready To Move,Yelachenahalli,2 BHK,,1400,2.0,2.0,82.1142578125
Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,92.3916015625
Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,SNdri N,1245,2.0,1.0,57.185546875
Plot  Area,Ready To Move,Hebbal,3 Bedroom,,2047,3.0,1.0,233.095703125
Super built-up  Area,Ready To Move,Volagerekallahalli,3 BHK,SothaCh,1271,2.0,1.0,45.4736328125
Built-up  Area,Ready To Move,Anekal,10 Bedroom,,1280,7.0,1.0,127.974609375
Super built-up  Area,21-Dec,Electronic City,3 BHK,,1500,3.0,1.0,90.427734375
Built-up  Area,19-Dec,Gottigere,4 Bedroom,Rarkkod,2563 - 3914,,,91.6044921875
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Nazea B,4000,5.0,2.0,343.13671875
Plot  Area,18-Jun,Whitefield,2 Bedroom,,1200,2.0,1.0,145.2861328125
Super built-up  Area,Ready To Move,Hebbal,4 BHK,Mahosya,3000,4.0,0.0,231.81640625
Super built-up  Area,18-Jun,Raja Rajeshwari Nagar,2 BHK,Prllsan,1360,2.0,1.0,52.1650390625
Plot  Area,18-Dec,Bannerghatta Road,3 Bedroom,Putere ,1500,3.0,1.0,174.4638671875
Super built-up  Area,Ready To Move,Marathahalli,4 BHK,Prionad,2524,5.0,2.0,191.546875
Super built-up  Area,Ready To Move,Jnanabharathi Layout,9 BHK,,600,9.0,1.0,126.6982421875
Super built-up  Area,Ready To Move,Hormavu,3 BHK,NStusD ,1520,3.0,3.0,81.01171875
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Eladero,1245,2.0,1.0,73.7177734375
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1265,2.0,2.0,59.53125
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,SrntsRV,900,2.0,1.0,259.44140625
Super built-up  Area,Ready To Move,Whitefield,2 BHK,MKensi ,1225,2.0,2.0,72.7255859375
Built-up  Area,Ready To Move,KAS Officers Colony,3 BHK,,2200,3.0,2.0,403758164989.6162
Built-up  Area,18-Dec,Huskur,3 BHK,,1320,2.0,1.0,37.0
Plot  Area,Ready To Move,Santosh Nagar,4 Bedroom,,1600,5.0,1.0,403758164900.30176
Plot  Area,Ready To Move,Thanisandra,5 Bedroom,,800,5.0,3.0,170.0693359375
Plot  Area,Ready To Move,4th Block Koramangala,3 Bedroom,,1365,3.0,2.0,313.35546875
Built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,,1168,2.0,2.0,45.6279296875
Plot  Area,Ready To Move,Sidedahalli,2 Bedroom,,1500,2.0,0.0,106.5
Plot  Area,Ready To Move,Inasappa Layout,4 Bedroom,,1000,4.0,2.0,403758164955.0762
Built-up  Area,Ready To Move,Lottegolla Halli,3 Bedroom,,3000,2.0,1.0,250.111328125
Plot  Area,17-Dec,GKW Layout,4 Bedroom,,1350,4.0,2.0,224.65234375
Plot  Area,Ready To Move,Ganga Nagar,6 Bedroom,,1700,6.0,2.0,245.6748046875
Plot  Area,16-Apr,Basaveshwara Nagar,4 Bedroom,,2000,4.0,0.0,253.603515625
Built-up  Area,Ready To Move,Yelahanka,5 Bedroom,,1800,3.0,2.0,88.41015625
Built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1290,2.0,1.0,71.97265625
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1094,2.0,2.0,53.154296875
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1262,2.0,1.0,60.06640625
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1888,4.0,2.0,134.3056640625
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Vasta C,1390,2.0,2.0,76.533203125
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,3.0,77.998046875
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,PuageVa,1800,3.0,3.0,107.2939453125
Built-up  Area,Ready To Move,Seegehalli,3 Bedroom,,1200,3.0,0.0,77.8876953125
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Esatea ,1314,2.0,2.0,74.30078125
Plot  Area,Ready To Move,West of Chord Road,2 Bedroom,,640,2.0,1.0,132.6962890625
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,2.0,34.51953125
Super built-up  Area,Ready To Move,Doddakannelli,4 BHK,,3440,3.0,2.0,154.1376953125
Super built-up  Area,Ready To Move,Panathur,2 BHK,Isncasa,1296,2.0,2.0,71.0380859375
Built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,21.7802734375
Super built-up  Area,Ready To Move,Gollahalli,3 BHK,ArzzaRe,1710,3.0,2.0,88.5166015625
Built-up  Area,Ready To Move,Varthur Road,2 BHK,VRdelit,1277,2.0,2.0,44.986328125
Super built-up  Area,18-May,Thanisandra,2 BHK,Bhmesy ,1265,2.0,1.0,62.068359375
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,3005,4.0,1.0,274.376953125
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,59.396484375
Super built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,Prenty ,1600,3.0,3.0,87.6591796875
Super built-up  Area,17-Jun,Bellandur,2 BHK,,1100,2.0,3.0,55.3876953125
Plot  Area,Ready To Move,Basaveshwara Nagar,5 Bedroom,,900,3.0,3.0,167.771484375
Built-up  Area,Ready To Move,Dwaraka Nagar,2 BHK,,925,2.0,1.0,35.1298828125
Plot  Area,18-Dec,ITPL,3 Bedroom,,1200,3.0,1.0,103.0361328125
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,50.5908203125
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,934,1.0,2.0,20.2744140625
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1100,2.0,1.0,66.806640625
Super built-up  Area,20-Aug,Sarjapur  Road,1 BHK,Ahciace,475 - 1058.27,1.0,0.0,33.392578125
Super built-up  Area,Ready To Move,Chikkathoguru,3 BHK,Amonyum,1360,2.0,2.0,38.4248046875
Plot  Area,Ready To Move,Gottigere,6 Bedroom,,1200,4.0,0.0,153.6845703125
Super built-up  Area,18-Apr,Balagere,2 BHK,Soresea,1205,2.0,2.0,72.9404296875
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1255,2.0,1.0,59.9697265625
Built-up  Area,18-Apr,Budigere,2 BHK,,1065,2.0,1.0,48.26953125
Super built-up  Area,18-Aug,Bommasandra,2 BHK,DSoodil,1225,2.0,1.0,41.9150390625
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1086,2.0,1.0,53.431640625
Plot  Area,Ready To Move,Jeevan bima nagar,3 Bedroom,,926,3.0,1.0,172.673828125
Plot  Area,Ready To Move,4th Phase JP Nagar,3 Bedroom,,600,3.0,1.0,143.6953125
Plot  Area,Ready To Move,Kathriguppe,4 Bedroom,,2500,3.0,2.0,215.64453125
Plot  Area,Ready To Move,Kattigenahalli,4 Bedroom,,1200,4.0,3.0,76.9619140625
Super built-up  Area,Ready To Move,Vasanthapura,2 BHK,,1022,2.0,1.0,39.91796875
Super built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1525,3.0,2.0,60.17578125
